base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio
D_8feefe2f2a,D_8feefe2f2a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,14.0,,16.0,,,,
D_8feefe2f2a,D_8feefe2f2a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,14.0,,16.0,,,,
D_8ff1d49dc0,D_8ff1d49dc0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_8ff1d49dc0,D_8ff1d49dc0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_9010d72ce0,D_9010d72ce0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_9010d72ce0,D_9010d72ce0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_901b5c87d1,D_901b5c87d1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_901b5c87d1,D_901b5c87d1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_908f88e15d,D_908f88e15d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_908f88e15d,D_908f88e15d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_90bea28dda,D_90bea28dda_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_90bea28dda,D_90bea28dda_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_90d5cf1add,D_90d5cf1add_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_90d5cf1add,D_90d5cf1add_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_90fa3acac0,D_90fa3acac0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_90fa3acac0,D_90fa3acac0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_911c6a1b05,D_911c6a1b05_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_911c6a1b05,D_911c6a1b05_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_9140d5ba26,D_9140d5ba26_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,10.0,28.0,20.0,20.0,equal,equal,2.0
D_9140d5ba26,D_9140d5ba26_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,10.0,28.0,20.0,20.0,equal,equal,2.0
D_91428c7df4,D_91428c7df4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_91428c7df4,D_91428c7df4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_916dbd8216,D_916dbd8216_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,17.0,17.0,equal,equal,2.0
D_916dbd8216,D_916dbd8216_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,17.0,17.0,equal,equal,2.0
D_918090ceea,D_918090ceea_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,equal,2.0
D_918090ceea,D_918090ceea_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,equal,2.0
D_91c4aa39ea,D_91c4aa39ea_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_91c4aa39ea,D_91c4aa39ea_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_9209c1dca9,D_9209c1dca9_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_9209c1dca9,D_9209c1dca9_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_9250eab90d,D_9250eab90d_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_9250eab90d,D_9250eab90d_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_92cf7a8bda,D_92cf7a8bda_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,14.0,,20.0,,,,
D_92cf7a8bda,D_92cf7a8bda_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,14.0,,20.0,,,,
D_92ea2fd0c9,D_92ea2fd0c9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_92ea2fd0c9,D_92ea2fd0c9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_934d2cee55,D_934d2cee55_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0
D_934d2cee55,D_934d2cee55_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0
D_93988c2590,D_93988c2590_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,36.0,,24.0,,,,
D_93988c2590,D_93988c2590_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,36.0,,24.0,,,,
D_93a97b3d90,D_93a97b3d90_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0
D_93a97b3d90,D_93a97b3d90_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0
D_93f5c1476c,D_93f5c1476c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_93f5c1476c,D_93f5c1476c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_945ddf9711,D_945ddf9711_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_945ddf9711,D_945ddf9711_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_94d0935eaa,D_94d0935eaa_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_94d0935eaa,D_94d0935eaa_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_94d74c7334,D_94d74c7334_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_94d74c7334,D_94d74c7334_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_94fbabd162,D_94fbabd162_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,25.0,,20.0,,,,
D_94fbabd162,D_94fbabd162_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,25.0,,20.0,,,,
D_958f5be839,D_958f5be839_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_958f5be839,D_958f5be839_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_961c010a51,D_961c010a51_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_961c010a51,D_961c010a51_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_96251389f5,D_96251389f5_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_96251389f5,D_96251389f5_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_9630db7f43,D_9630db7f43_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_9630db7f43,D_9630db7f43_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_9702159329,D_9702159329_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_9702159329,D_9702159329_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_971d68958a,D_971d68958a_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,10.0,28.0,25.0,25.0,equal,equal,2.0
D_971d68958a,D_971d68958a_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,10.0,28.0,25.0,25.0,equal,equal,2.0
D_973904969e,D_973904969e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,36.0,,16.0,,,,
D_973904969e,D_973904969e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,36.0,,16.0,,,,
D_9753c95eb5,D_9753c95eb5_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,36.0,,24.0,,,,
D_9753c95eb5,D_9753c95eb5_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,36.0,,24.0,,,,
D_9796941caf,D_9796941caf_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_9796941caf,D_9796941caf_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_97db5445f0,D_97db5445f0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_97db5445f0,D_97db5445f0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_98646f6843,D_98646f6843_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,12.0,38.0,15.0,15.0,equal,equal,2.0
D_98646f6843,D_98646f6843_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,12.0,38.0,15.0,15.0,equal,equal,2.0
D_9886b51a83,D_9886b51a83_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_9886b51a83,D_9886b51a83_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_98b369d6f1,D_98b369d6f1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_98b369d6f1,D_98b369d6f1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_98d1247cb0,D_98d1247cb0_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_98d1247cb0,D_98d1247cb0_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_98fbe0a73b,D_98fbe0a73b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_98fbe0a73b,D_98fbe0a73b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_9923b5d201,D_9923b5d201_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_9923b5d201,D_9923b5d201_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_99666ea685,D_99666ea685_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,36.0,,20.0,,,,
D_99666ea685,D_99666ea685_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,36.0,,20.0,,,,
D_99d99da5ce,D_99d99da5ce_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_99d99da5ce,D_99d99da5ce_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_99dc4083ed,D_99dc4083ed_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_99dc4083ed,D_99dc4083ed_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_9a21251be0,D_9a21251be0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_9a21251be0,D_9a21251be0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_9aad67ca6e,D_9aad67ca6e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_9aad67ca6e,D_9aad67ca6e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_9ac1e68463,D_9ac1e68463_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,14.0,,16.0,,,,
D_9ac1e68463,D_9ac1e68463_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,14.0,,16.0,,,,
D_9b73be5a1d,D_9b73be5a1d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_9b73be5a1d,D_9b73be5a1d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_9b8d4cde5c,D_9b8d4cde5c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,6,14.0,,24.0,,,,
D_9b8d4cde5c,D_9b8d4cde5c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,6,14.0,,24.0,,,,
D_9bb337250d,D_9bb337250d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_9bb337250d,D_9bb337250d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_9bc465b7b0,D_9bc465b7b0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_9bc465b7b0,D_9bc465b7b0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_9bd5ad0511,D_9bd5ad0511_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_9bd5ad0511,D_9bd5ad0511_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_9c475512b0,D_9c475512b0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,36.0,,24.0,,,,
D_9c475512b0,D_9c475512b0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,36.0,,24.0,,,,
D_9c5c36a031,D_9c5c36a031_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,6,36.0,,20.0,,,,
D_9c5c36a031,D_9c5c36a031_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,6,36.0,,20.0,,,,
D_9ca7233af7,D_9ca7233af7_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,14.0,,24.0,,,,
D_9ca7233af7,D_9ca7233af7_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,14.0,,24.0,,,,
D_9d233da967,D_9d233da967_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,4,25.0,,20.0,,,,
D_9d233da967,D_9d233da967_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,4,25.0,,20.0,,,,
D_9d2cfbd2d0,D_9d2cfbd2d0_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,10.0,28.0,25.0,25.0,equal,equal,2.0
D_9d2cfbd2d0,D_9d2cfbd2d0_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,10.0,28.0,25.0,25.0,equal,equal,2.0
D_9d887c9639,D_9d887c9639_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_9d887c9639,D_9d887c9639_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_9deb171736,D_9deb171736_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_9deb171736,D_9deb171736_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_9dffc2bbce,D_9dffc2bbce_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_9dffc2bbce,D_9dffc2bbce_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_9e02d508b3,D_9e02d508b3_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_9e02d508b3,D_9e02d508b3_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_9e18ab2223,D_9e18ab2223_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_9e18ab2223,D_9e18ab2223_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_9e4cf06473,D_9e4cf06473_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_9e4cf06473,D_9e4cf06473_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_9ed1809584,D_9ed1809584_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_9ed1809584,D_9ed1809584_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_9ed597dbda,D_9ed597dbda_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_9ed597dbda,D_9ed597dbda_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_9f28e4cb85,D_9f28e4cb85_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0
D_9f28e4cb85,D_9f28e4cb85_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0
D_9f35f6f4ef,D_9f35f6f4ef_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_9f35f6f4ef,D_9f35f6f4ef_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_9f98422936,D_9f98422936_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_9f98422936,D_9f98422936_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_a0079913b3,D_a0079913b3_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_a0079913b3,D_a0079913b3_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_a063166194,D_a063166194_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,25.0,,24.0,,,,
D_a063166194,D_a063166194_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,25.0,,24.0,,,,
D_a0aa20203c,D_a0aa20203c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_a0aa20203c,D_a0aa20203c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_a118156509,D_a118156509_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_a118156509,D_a118156509_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_a1427c3aaf,D_a1427c3aaf_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,36.0,,16.0,,,,
D_a1427c3aaf,D_a1427c3aaf_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,36.0,,16.0,,,,
D_a143bfdf3f,D_a143bfdf3f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,25.0,,20.0,,,,
D_a143bfdf3f,D_a143bfdf3f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,25.0,,20.0,,,,
